"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/22/2023","AQS","060610006","7","0.00065","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"03/25/2023","AQS","060610006","7","0.00182","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"04/07/2023","AQS","060610006","7","0.00065","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"04/19/2023","AQS","060610006","7","0.00137","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"05/02/2023","AQS","060610006","7","0.00065","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"05/15/2023","AQS","060610006","7","0.00251","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"05/24/2023","AQS","060610006","7","0.00218","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/05/2023","AQS","060610006","7","0.00251","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/17/2023","AQS","060610006","7","0.00186","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"06/29/2023","AQS","060610006","7","0.0024","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/11/2023","AQS","060610006","7","0.00232","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"07/23/2023","AQS","060610006","7","0.00153","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/04/2023","AQS","060610006","7","0.00155","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/16/2023","AQS","060610006","7","0.00248","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"08/28/2023","AQS","060610006","7","0.00159","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"09/09/2023","AQS","060610006","7","0.00435","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"09/21/2023","AQS","060610006","7","0.00184","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"10/03/2023","AQS","060610006","7","0.00065","ug/m3 SC",".","Roseville-N Sunrise Ave","1","100.0000","12128","Lead (TSP) STP","305","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.74643","-121.26498"
"01/06/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/12/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/18/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/24/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/30/2023","AQS","060658001","2","0.001","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/05/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/11/2023","AQS","060658001","2","0.005","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/23/2023","AQS","060658001","2","0","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/01/2023","AQS","060658001","2","0","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/07/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/13/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/19/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/25/2023","AQS","060658001","2","0.005","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/31/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/06/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/12/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/18/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/24/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/30/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/06/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/13/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/18/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/24/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/30/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/05/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/11/2023","AQS","060658001","2","0.001","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/17/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/23/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/29/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/05/2023","AQS","060658001","2","0.008","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/11/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/17/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/23/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/29/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/04/2023","AQS","060658001","2","0.005","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/10/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/16/2023","AQS","060658001","2","0.005","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/22/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/28/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/03/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/09/2023","AQS","060658001","2","0.005","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/15/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/21/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/27/2023","AQS","060658001","2","0.007","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/03/2023","AQS","060658001","2","0.005","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/09/2023","AQS","060658001","2","0.007","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/15/2023","AQS","060658001","2","0.008","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/21/2023","AQS","060658001","2","0.01","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/27/2023","AQS","060658001","2","0.004","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"11/02/2023","AQS","060658001","2","0.01","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"11/08/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"11/14/2023","AQS","060658001","2","0.011","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"11/26/2023","AQS","060658001","2","0.002","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/02/2023","AQS","060658001","2","0.007","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/08/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/14/2023","AQS","060658001","2","0.006","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/20/2023","AQS","060658001","2","0.003","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/26/2023","AQS","060658001","2","0.01","ug/m3 LC",".","Rubidoux","1","100.0000","14129","Lead (TSP) LC","261","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/17/2023","AQS","060658001","7","0.0031","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/01/2023","AQS","060658001","7","0.00065","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/13/2023","AQS","060658001","7","0.00135","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"03/25/2023","AQS","060658001","7","0.00484","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/06/2023","AQS","060658001","7","0.00614","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/18/2023","AQS","060658001","7","0.00272","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"04/30/2023","AQS","060658001","7","0.00362","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/12/2023","AQS","060658001","7","0.00514","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"05/24/2023","AQS","060658001","7","0.00392","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/05/2023","AQS","060658001","7","0.00294","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/17/2023","AQS","060658001","7","0.00533","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"06/29/2023","AQS","060658001","7","0.00446","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/11/2023","AQS","060658001","7","0.00702","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"07/23/2023","AQS","060658001","7","0.00669","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/04/2023","AQS","060658001","7","0.00495","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/16/2023","AQS","060658001","7","0.00602","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"08/28/2023","AQS","060658001","7","0.00295","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/09/2023","AQS","060658001","7","0.00643","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"09/21/2023","AQS","060658001","7","0.00362","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/03/2023","AQS","060658001","7","0.00545","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/15/2023","AQS","060658001","7","0.0093","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"10/27/2023","AQS","060658001","7","0.00294","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"11/08/2023","AQS","060658001","7","0.00312","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/02/2023","AQS","060658001","7","0.0073","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"12/14/2023","AQS","060658001","7","0.00628","ug/m3 SC",".","Rubidoux","1","100.0000","12128","Lead (TSP) STP","305","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/06/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"01/12/2023","AQS","060719004","2","0.003","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"01/18/2023","AQS","060719004","2","0.005","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"01/24/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"01/30/2023","AQS","060719004","2","0.001","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"02/05/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"02/11/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"02/17/2023","AQS","060719004","2","0.007","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"02/23/2023","AQS","060719004","2","0","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"03/01/2023","AQS","060719004","2","0","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"03/07/2023","AQS","060719004","2","0.002","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"03/13/2023","AQS","060719004","2","0.002","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"03/19/2023","AQS","060719004","2","0.003","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"03/25/2023","AQS","060719004","2","0.006","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"03/31/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"04/06/2023","AQS","060719004","2","0.005","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"04/12/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"04/18/2023","AQS","060719004","2","0.004","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"04/24/2023","AQS","060719004","2","0.005","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
"04/30/2023","AQS","060719004","2","0.006","ug/m3 LC",".","San Bernardino","1","100.0000","14129","Lead (TSP) LC","110","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.1066780008763","-117.274063"
